StatTrak™ Desert Eagle | Directive (Factory New)|Restricted|Desert Eagle|0.08|0.12|17.00
FAMAS | Roll Cage (Factory New)|Covert|FAMAS|0.11|0.10|30.00
StatTrak™ FAMAS | Roll Cage (Factory New)|Covert|FAMAS|0.11|0.10|30.00
Five-SeveN | Scumbria (Factory New)|Mil-Spec|Five-SeveN|0.23|0.09|58.00
StatTrak™ Five-SeveN | Scumbria (Factory New)|Mil-Spec|Five-SeveN|0.23|0.09|58.00
G3SG1 | Ventilator (Factory New)|Mil-Spec|G3SG1|0.19|0.13|54.00
StatTrak™ G3SG1 | Ventilator (Factory New)|Mil-Spec|G3SG1|0.19|0.13|54.00
Glock-18 | Weasel (Factory New)|Restricted|Glock-18|0.04|0.25|60.00
StatTrak™ Glock-18 | Weasel (Factory New)|Restricted|Glock-18|0.04|0.25|60.00
MAG-7 | Petroglyph (Factory New)|Restricted|MAG-7|0.17|0.12|16.00
StatTrak™ MAG-7 | Petroglyph (Factory New)|Restricted|MAG-7|0.17|0.12|16.00
MP9 | Airlock (Factory New)|Classified|MP9|0.11|0.20|184.00
StatTrak™ MP9 | Airlock (Factory New)|Classified|MP9|0.11|0.20|184.00
P90 | Grim (Factory New)|Mil-Spec|P90|0.18|0.11|87.00
StatTrak™ P90 | Grim (Factory New)|Mil-Spec|P90|0.18|0.11|87.00
SCAR-20 | Powercore (Factory New)|Restricted|SCAR-20|0.32|0.52|21.00
StatTrak™ SCAR-20 | Powercore (Factory New)|Restricted|SCAR-20|0.32|0.52|21.00
SG 553 | Triarch (Factory New)|Restricted|SG 553|0.17|0.07|15.00
StatTrak™ SG 553 | Triarch (Factory New)|Restricted|SG 553|0.17|0.07|15.00
Tec-9 | Fuel Injector (Factory New)|Classified|Tec-9|0.12|0.11|74.00
StatTrak™ Tec-9 | Fuel Injector (Factory New)|Classified|Tec-9|0.12|0.11|74.00
UMP-45 | Briefing (Factory New)|Mil-Spec|UMP-45|0.20|0.14|65.00
StatTrak™ UMP-45 | Briefing (Factory New)|Mil-Spec|UMP-45|0.20|0.14|65.00
XM1014 | Slipstream (Factory New)|Mil-Spec|XM1014|0.10|0.11|61.00
StatTrak™ XM1014 | Slipstream (Factory New)|Mil-Spec|XM1014|0.10|0.11|61.00
CZ75-Auto | Polymer (Factory New)|Mil-Spec|CZ75-Auto|0.17|0.09|45.00
StatTrak™ CZ75-Auto | Polymer (Factory New)|Mil-Spec|CZ75-Auto|0.17|0.09|45.00
Glock-18 | Ironwork (Factory New)|Mil-Spec|Glock-18|0.19|0.12|73.00
StatTrak™ Glock-18 | Ironwork (Factory New)|Mil-Spec|Glock-18|0.19|0.12|73.00
MP7 | Cirrus (Factory New)|Mil-Spec|MP7|0.17|0.07|14.00
StatTrak™ MP7 | Cirrus (Factory New)|Mil-Spec|MP7|0.17|0.07|14.00
Galil AR | Black Sand (Factory New)|Mil-Spec|Galil AR|0.10|0.12|59.00
StatTrak™ Galil AR | Black Sand (Factory New)|Mil-Spec|Galil AR|0.10|0.12|59.00
MP9 | Sand Scale (Factory New)|Mil-Spec|MP9|0.02|0.11|61.00
StatTrak™ MP9 | Sand Scale (Factory New)|Mil-Spec|MP9|0.02|0.11|61.00
MAG-7 | Sonar (Factory New)|Mil-Spec|MAG-7|0.14|0.29|70.00
StatTrak™ MAG-7 | Sonar (Factory New)|Mil-Spec|MAG-7|0.14|0.29|70.00
P2000 | Turf (Factory New)|Mil-Spec|P2000|0.21|0.77|92.00
StatTrak™ P2000 | Turf (Factory New)|Mil-Spec|P2000|0.21|0.77|92.00
Dual Berettas | Royal Consorts (Factory New)|Restricted|Dual Berettas|0.17|0.10|10.00
StatTrak™ Dual Berettas | Royal Consorts (Factory New)|Restricted|Dual Berettas|0.17|0.10|10.00
G3SG1 | Stinger (Factory New)|Restricted|G3SG1|0.17|0.11|19.00
StatTrak™ G3SG1 | Stinger (Factory New)|Restricted|G3SG1|0.17|0.11|19.00
M4A1-S | Flashback (Factory New)|Restricted|M4A1-S|0.33|0.03|35.00
StatTrak™ M4A1-S | Flashback (Factory New)|Restricted|M4A1-S|0.33|0.03|35.00
Nova | Gila (Factory New)|Restricted|Nova|0.42|0.12|50.00
StatTrak™ Nova | Gila (Factory New)|Restricted|Nova|0.42|0.12|50.00
USP-S | Cyrex (Factory New)|Restricted|USP-S|0.08|0.11|53.00
StatTrak™ USP-S | Cyrex (Factory New)|Restricted|USP-S|0.08|0.11|53.00
FAMAS | Mecha Industries (Factory New)|Classified|FAMAS|0.14|0.12|175.00
StatTrak™ FAMAS | Mecha Industries (Factory New)|Classified|FAMAS|0.14|0.12|175.00
P90 | Shallow Grave (Factory New)|Classified|P90|0.83|0.11|9.00
StatTrak™ P90 | Shallow Grave (Factory New)|Classified|P90|0.83|0.11|9.00
Sawed-Off | Wasteland Princess (Factory New)|Classified|Sawed-Off|0.00|0.00|15.00
StatTrak™ Sawed-Off | Wasteland Princess (Factory New)|Classified|Sawed-Off|0.00|0.00|15.00
SSG 08 | Dragonfire (Factory New)|Covert|SSG 08|0.17|0.07|14.00
StatTrak™ SSG 08 | Dragonfire (Factory New)|Covert|SSG 08|0.17|0.07|14.00
M4A4 | Buzz Kill (Factory New)|Covert|M4A4|0.17|0.14|7.00
StatTrak™ M4A4 | Buzz Kill (Factory New)|Covert|M4A4|0.17|0.14|7.00
PP-Bizon | Jungle Slipstream (Factory New)|Mil-Spec|PP-Bizon|0.11|0.11|53.00
StatTrak™ PP-Bizon | Jungle Slipstream (Factory New)|Mil-Spec|PP-Bizon|0.11|0.11|53.00
SCAR-20 | Blueprint (Factory New)|Mil-Spec|SCAR-20|0.00|0.00|15.00
StatTrak™ SCAR-20 | Blueprint (Factory New)|Mil-Spec|SCAR-20|0.00|0.00|15.00
Desert Eagle | Oxide Blaze (Factory New)|Mil-Spec|Desert Eagle|0.17|0.11|45.00
StatTrak™ Desert Eagle | Oxide Blaze (Factory New)|Mil-Spec|Desert Eagle|0.17|0.11|45.00
Five-SeveN | Capillary (Factory New)|Mil-Spec|Five-SeveN|0.38|0.18|62.00
StatTrak™ Five-SeveN | Capillary (Factory New)|Mil-Spec|Five-SeveN|0.38|0.18|62.00
MP7 | Akoben (Factory New)|Mil-Spec|MP7|0.52|0.52|110.00
StatTrak™ MP7 | Akoben (Factory New)|Mil-Spec|MP7|0.52|0.52|110.00
P250 | Ripple (Factory New)|Mil-Spec|P250|0.08|0.07|28.00
StatTrak™ P250 | Ripple (Factory New)|Mil-Spec|P250|0.08|0.07|28.00
Sawed-Off | Zander (Factory New)|Mil-Spec|Sawed-Off|0.17|0.38|13.00
StatTrak™ Sawed-Off | Zander (Factory New)|Mil-Spec|Sawed-Off|0.17|0.38|13.00
Galil AR | Crimson Tsunami (Factory New)|Restricted|Galil AR|0.25|0.02|96.00
StatTrak™ Galil AR | Crimson Tsunami (Factory New)|Restricted|Galil AR|0.25|0.02|96.00
M249 | Emerald Poison Dart (Factory New)|Restricted|M249|0.11|0.11|56.00
StatTrak™ M249 | Emerald Poison Dart (Factory New)|Restricted|M249|0.11|0.11|56.00
MAC-10 | Last Dive (Factory New)|Restricted|MAC-10|0.10|0.11|62.00
StatTrak™ MAC-10 | Last Dive (Factory New)|Restricted|MAC-10|0.10|0.11|62.00
UMP-45 | Scaffold (Factory New)|Restricted|UMP-45|0.47|0.33|79.00
StatTrak™ UMP-45 | Scaffold (Factory New)|Restricted|UMP-45|0.47|0.33|79.00
XM1014 | Seasons (Factory New)|Restricted|XM1014|0.11|0.09|34.00
StatTrak™ XM1014 | Seasons (Factory New)|Restricted|XM1014|0.11|0.09|34.00
AWP | Fever Dream (Factory New)|Classified|AWP|0.10|0.09|55.00
StatTrak™ AWP | Fever Dream (Factory New)|Classified|AWP|0.10|0.09|55.00
CZ75-Auto | Xiangliu (Factory New)|Classified|CZ75-Auto|0.99|0.31|45.00
StatTrak™ CZ75-Auto | Xiangliu (Factory New)|Classified|CZ75-Auto|0.99|0.31|45.00
M4A1-S | Decimator (Factory New)|Classified|M4A1-S|0.78|0.23|13.00
StatTrak™ M4A1-S | Decimator (Factory New)|Classified|M4A1-S|0.78|0.23|13.00
AK-47 | Bloodsport (Factory New)|Covert|AK-47|0.02|0.83|76.00
StatTrak™ AK-47 | Bloodsport (Factory New)|Covert|AK-47|0.02|0.83|76.00
USP-S | Neo-Noir (Factory New)|Covert|USP-S|0.02|0.26|53.00
StatTrak™ USP-S | Neo-Noir (Factory New)|Covert|USP-S|0.02|0.26|53.00
★ Bowie Knife | Damascus Steel (Factory New)|Covert|Bowie Knife|0.44|0.07|41.00
★ StatTrak™ Bowie Knife | Damascus Steel (Factory New)|Covert|Bowie Knife|0.44|0.07|41.00
★ Bowie Knife | Marble Fade (Factory New)|Covert|Bowie Knife|0.02|0.89|92.00
★ StatTrak™ Bowie Knife | Marble Fade (Factory New)|Covert|Bowie Knife|0.02|0.89|92.00
★ Bowie Knife | Tiger Tooth (Factory New)|Covert|Bowie Knife|0.11|0.71|255.00
★ StatTrak™ Bowie Knife | Tiger Tooth (Factory New)|Covert|Bowie Knife|0.11|0.71|255.00
★ Bowie Knife | Ultraviolet (Factory New)|Covert|Bowie Knife|0.57|0.11|66.00
★ StatTrak™ Bowie Knife | Ultraviolet (Factory New)|Covert|Bowie Knife|0.57|0.11|66.00
★ Butterfly Knife | Damascus Steel (Factory New)|Covert|Butterfly Knife|0.58|0.05|42.00
★ StatTrak™ Butterfly Knife | Damascus Steel (Factory New)|Covert|Butterfly Knife|0.58|0.05|42.00
★ Butterfly Knife | Marble Fade (Factory New)|Covert|Butterfly Knife|0.58|0.05|42.00
★ StatTrak™ Butterfly Knife | Marble Fade (Factory New)|Covert|Butterfly Knife|0.58|0.05|42.00
★ Butterfly Knife | Tiger Tooth (Factory New)|Covert|Butterfly Knife|0.08|0.94|50.00
★ StatTrak™ Butterfly Knife | Tiger Tooth (Factory New)|Covert|Butterfly Knife|0.08|0.94|50.00
★ Butterfly Knife | Ultraviolet (Factory New)|Covert|Butterfly Knife|0.42|0.08|48.00
★ StatTrak™ Butterfly Knife | Ultraviolet (Factory New)|Covert|Butterfly Knife|0.42|0.08|48.00
★ Falchion Knife | Damascus Steel (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ StatTrak™ Falchion Knife | Damascus Steel (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ Falchion Knife | Marble Fade (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ StatTrak™ Falchion Knife | Marble Fade (Factory New)|Covert|Falchion Knife|0.33|0.04|68.00
★ Falchion Knife | Tiger Tooth (Factory New)|Covert|Falchion Knife|0.10|0.74|255.00
★ StatTrak™ Falchion Knife | Tiger Tooth (Factory New)|Covert|Falchion Knife|0.10|0.74|255.00
★ Falchion Knife | Ultraviolet (Factory New)|Covert|Falchion Knife|0.89|0.05|58.00
★ StatTrak™ Falchion Knife | Ultraviolet (Factory New)|Covert|Falchion Knife|0.89|0.05|58.00
★ Huntsman Knife | Damascus Steel (Factory New)|Covert|Huntsman Knife|0.50|0.03|255.00
★ StatTrak™ Huntsman Knife | Damascus Steel (Factory New)|Covert|Huntsman Knife|0.50|0.03|255.00
★ Huntsman Knife | Marble Fade (Factory New)|Covert|Huntsman Knife|0.50|0.05|38.00
★ StatTrak™ Huntsman Knife | Marble Fade (Factory New)|Covert|Huntsman Knife|0.50|0.05|38.00
★ Huntsman Knife | Tiger Tooth (Factory New)|Covert|Huntsman Knife|0.13|0.66|255.00
★ StatTrak™ Huntsman Knife | Tiger Tooth (Factory New)|Covert|Huntsman Knife|0.13|0.66|255.00
★ Huntsman Knife | Ultraviolet (Factory New)|Covert|Huntsman Knife|0.50|0.04|67.00
★ StatTrak™ Huntsman Knife | Ultraviolet (Factory New)|Covert|Huntsman Knife|0.50|0.04|67.00
★ Shadow Daggers | Damascus Steel (Factory New)|Covert|Shadow Daggers|0.50|0.03|255.00
★ StatTrak™ Shadow Daggers | Damascus Steel (Factory New)|Covert|Shadow Daggers|0.50|0.03|255.00
★ Shadow Daggers | Marble Fade (Factory New)|Covert|Shadow Daggers|0.17|0.03|255.00
★ StatTrak™ Shadow Daggers | Marble Fade (Factory New)|Covert|Shadow Daggers|0.17|0.03|255.00
★ Shadow Daggers | Tiger Tooth (Factory New)|Covert|Shadow Daggers|0.17|0.67|255.00
★ StatTrak™ Shadow Daggers | Tiger Tooth (Factory New)|Covert|Shadow Daggers|0.17|0.67|255.00
★ Shadow Daggers | Ultraviolet (Factory New)|Covert|Shadow Daggers|0.56|0.11|74.00
★ StatTrak™ Shadow Daggers | Ultraviolet (Factory New)|Covert|Shadow Daggers|0.56|0.11|74.00
USP-S | Blueprint (Factory New)|Mil-Spec|USP-S|0.58|0.21|57.00
StatTrak™ USP-S | Blueprint (Factory New)|Mil-Spec|USP-S|0.58|0.21|57.00
FAMAS | Macabre (Factory New)|Mil-Spec|FAMAS|0.13|0.31|181.00
StatTrak™ FAMAS | Macabre (Factory New)|Mil-Spec|FAMAS|0.13|0.31|181.00
M4A1-S | Briefing (Factory New)|Mil-Spec|M4A1-S|0.09|0.11|84.00
StatTrak™ M4A1-S | Briefing (Factory New)|Mil-Spec|M4A1-S|0.09|0.11|84.00
MAC-10 | Aloha (Factory New)|Mil-Spec|MAC-10|0.09|0.11|84.00
StatTrak™ MAC-10 | Aloha (Factory New)|Mil-Spec|MAC-10|0.09|0.11|84.00
MAG-7 | Hard Water (Factory New)|Mil-Spec|MAG-7|0.41|0.15|73.00
StatTrak™ MAG-7 | Hard Water (Factory New)|Mil-Spec|MAG-7|0.41|0.15|73.00
Tec-9 | Cut Out (Factory New)|Mil-Spec|Tec-9|0.50|0.04|56.00
StatTrak™ Tec-9 | Cut Out (Factory New)|Mil-Spec|Tec-9|0.50|0.04|56.00
UMP-45 | Metal Flowers (Factory New)|Mil-Spec|UMP-45|0.10|0.11|64.00
StatTrak™ UMP-45 | Metal Flowers (Factory New)|Mil-Spec|UMP-45|0.10|0.11|64.00
AK-47 | Orbit Mk01 (Factory New)|Restricted|AK-47|0.11|0.07|42.00
StatTrak™ AK-47 | Orbit Mk01 (Factory New)|Restricted|AK-47|0.11|0.07|42.00
P2000 | Woodsman (Factory New)|Restricted|P2000|0.04|0.85|71.00
StatTrak™ P2000 | Woodsman (Factory New)|Restricted|P2000|0.04|0.85|71.00
P250 | Red Rock (Factory New)|Restricted|P250|0.17|0.09|22.00
StatTrak™ P250 | Red Rock (Factory New)|Restricted|P250|0.17|0.09|22.00
P90 | Death Grip (Factory New)|Restricted|P90|0.08|0.11|56.00
StatTrak™ P90 | Death Grip (Factory New)|Restricted|P90|0.08|0.11|56.00
SSG 08 | Death's Head (Factory New)|Restricted|SSG 08|0.07|0.11|46.00
StatTrak™ SSG 08 | Death's Head (Factory New)|Restricted|SSG 08|0.07|0.11|46.00
Dual Berettas | Cobra Strike (Factory New)|Classified|Dual Berettas|0.12|0.27|15.00
StatTrak™ Dual Berettas | Cobra Strike (Factory New)|Classified|Dual Berettas|0.12|0.27|15.00
Galil AR | Sugar Rush (Factory New)|Classified|Galil AR|0.00|0.00|4.00
StatTrak™ Galil AR | Sugar Rush (Factory New)|Classified|Galil AR|0.00|0.00|4.00
M4A4 | Hellfire (Factory New)|Classified|M4A4|0.00|0.00|4.00
StatTrak™ M4A4 | Hellfire (Factory New)|Classified|M4A4|0.00|0.00|4.00
Five-SeveN | Hyper Beast (Factory New)|Covert|Five-SeveN|0.56|0.44|66.00
StatTrak™ Five-SeveN | Hyper Beast (Factory New)|Covert|Five-SeveN|0.56|0.44|66.00
AWP | Oni Taiji (Factory New)|Covert|AWP|0.08|0.10|39.00
StatTrak™ AWP | Oni Taiji (Factory New)|Covert|AWP|0.08|0.10|39.00
Sawed-Off | Morris (Factory New)|Mil-Spec|Sawed-Off|0.37|0.23|22.00
StatTrak™ Sawed-Off | Morris (Factory New)|Mil-Spec|Sawed-Off|0.37|0.23|22.00
AUG | Triqua (Factory New)|Mil-Spec|AUG|0.17|0.09|11.00
StatTrak™ AUG | Triqua (Factory New)|Mil-Spec|AUG|0.17|0.09|11.00
G3SG1 | Hunter (Factory New)|Mil-Spec|G3SG1|0.11|0.17|18.00
StatTrak™ G3SG1 | Hunter (Factory New)|Mil-Spec|G3SG1|0.11|0.17|18.00
Glock-18 | Off World (Factory New)|Mil-Spec|Glock-18|0.55|0.48|99.00
StatTrak™ Glock-18 | Off World (Factory New)|Mil-Spec|Glock-18|0.55|0.48|99.00
MAC-10 | Oceanic (Factory New)|Mil-Spec|MAC-10|0.58|0.06|36.00
StatTrak™ MAC-10 | Oceanic (Factory New)|Mil-Spec|MAC-10|0.58|0.06|36.00
Tec-9 | Cracked Opal (Factory New)|Mil-Spec|Tec-9|0.07|0.69|32.00
StatTrak™ Tec-9 | Cracked Opal (Factory New)|Mil-Spec|Tec-9|0.07|0.69|32.00
SCAR-20 | Jungle Slipstream (Factory New)|Mil-Spec|SCAR-20|0.17|0.60|255.00
StatTrak™ SCAR-20 | Jungle Slipstream (Factory New)|Mil-Spec|SCAR-20|0.17|0.60|255.00
MP9 | Goo (Factory New)|Restricted|MP9|0.11|0.11|53.00
StatTrak™ MP9 | Goo (Factory New)|Restricted|MP9|0.11|0.11|53.00
SG 553 | Phantom (Factory New)|Restricted|SG 553|0.14|0.12|50.00
StatTrak™ SG 553 | Phantom (Factory New)|Restricted|SG 553|0.14|0.12|50.00
CZ75-Auto | Tacticat (Factory New)|Restricted|CZ75-Auto|0.29|0.08|48.00
StatTrak™ CZ75-Auto | Tacticat (Factory New)|Restricted|CZ75-Auto|0.29|0.08|48.00
UMP-45 | Exposure (Factory New)|Restricted|UMP-45|0.10|0.11|63.00
StatTrak™ UMP-45 | Exposure (Factory New)|Restricted|UMP-45|0.10|0.11|63.00
XM1014 | Ziggy (Factory New)|Restricted|XM1014|0.22|0.90|61.00
StatTrak™ XM1014 | Ziggy (Factory New)|Restricted|XM1014|0.22|0.90|61.00
PP-Bizon | High Roller (Factory New)|Classified|PP-Bizon|0.01|0.76|116.00
StatTrak™ PP-Bizon | High Roller (Factory New)|Classified|PP-Bizon|0.01|0.76|116.00
M4A1-S | Leaded Glass (Factory New)|Classified|M4A1-S|0.08|0.33|6.00
StatTrak™ M4A1-S | Leaded Glass (Factory New)|Classified|M4A1-S|0.08|0.33|6.00
R8 Revolver | Llama Cannon (Factory New)|Classified|R8 Revolver|0.62|0.57|14.00
StatTrak™ R8 Revolver | Llama Cannon (Factory New)|Classified|R8 Revolver|0.62|0.57|14.00
AK-47 | The Empress (Factory New)|Covert|AK-47|0.55|0.54|26.00
StatTrak™ AK-47 | The Empress (Factory New)|Covert|AK-47|0.55|0.54|26.00
P250 | See Ya Later (Factory New)|Covert|P250|0.31|0.47|124.00
StatTrak™ P250 | See Ya Later (Factory New)|Covert|P250|0.31|0.47|124.00
PP-Bizon | Night Riot (Factory New)|Mil-Spec|PP-Bizon|0.00|0.00|3.00
StatTrak™ PP-Bizon | Night Riot (Factory New)|Mil-Spec|PP-Bizon|0.00|0.00|3.00
Five-SeveN | Flame Test (Factory New)|Mil-Spec|Five-SeveN|0.08|0.11|56.00
StatTrak™ Five-SeveN | Flame Test (Factory New)|Mil-Spec|Five-SeveN|0.08|0.11|56.00
MP9 | Black Sand (Factory New)|Mil-Spec|MP9|0.10|0.11|64.00
StatTrak™ MP9 | Black Sand (Factory New)|Mil-Spec|MP9|0.10|0.11|64.00
P2000 | Urban Hazard (Factory New)|Mil-Spec|P2000|0.03|0.42|130.00
StatTrak™ P2000 | Urban Hazard (Factory New)|Mil-Spec|P2000|0.03|0.42|130.00
R8 Revolver | Grip (Factory New)|Mil-Spec|R8 Revolver|0.00|0.00|9.00
StatTrak™ R8 Revolver | Grip (Factory New)|Mil-Spec|R8 Revolver|0.00|0.00|9.00
SG 553 | Aloha (Factory New)|Mil-Spec|SG 553|0.92|0.04|55.00
StatTrak™ SG 553 | Aloha (Factory New)|Mil-Spec|SG 553|0.92|0.04|55.00
XM1014 | Oxide Blaze (Factory New)|Mil-Spec|XM1014|0.17|0.09|11.00
StatTrak™ XM1014 | Oxide Blaze (Factory New)|Mil-Spec|XM1014|0.17|0.09|11.00
Glock-18 | Moonrise (Factory New)|Restricted|Glock-18|0.19|0.12|73.00
StatTrak™ Glock-18 | Moonrise (Factory New)|Restricted|Glock-18|0.19|0.12|73.00
Negev | Lionfish (Factory New)|Restricted|Negev|0.17|0.08|255.00
StatTrak™ Negev | Lionfish (Factory New)|Restricted|Negev|0.17|0.08|255.00
Nova | Wild Six (Factory New)|Restricted|Nova|0.17|0.10|20.00
StatTrak™ Nova | Wild Six (Factory New)|Restricted|Nova|0.17|0.10|20.00
MAG-7 | SWAG-7 (Factory New)|Restricted|MAG-7|0.17|0.09|23.00
StatTrak™ MAG-7 | SWAG-7 (Factory New)|Restricted|MAG-7|0.17|0.09|23.00
UMP-45 | Arctic Wolf (Factory New)|Restricted|UMP-45|0.15|0.10|168.00
StatTrak™ UMP-45 | Arctic Wolf (Factory New)|Restricted|UMP-45|0.15|0.10|168.00
AUG | Stymphalian (Factory New)|Classified|AUG|0.11|0.13|23.00
StatTrak™ AUG | Stymphalian (Factory New)|Classified|AUG|0.11|0.13|23.00
AWP | Mortis (Factory New)|Classified|AWP|0.03|0.57|154.00
StatTrak™ AWP | Mortis (Factory New)|Classified|AWP|0.03|0.57|154.00
USP-S | Cortex (Factory New)|Classified|USP-S|0.13|0.26|54.00
StatTrak™ USP-S | Cortex (Factory New)|Classified|USP-S|0.13|0.26|54.00
M4A4 | Neo-Noir (Factory New)|Covert|M4A4|0.08|0.20|10.00
StatTrak™ M4A4 | Neo-Noir (Factory New)|Covert|M4A4|0.08|0.20|10.00
MP7 | Bloodsport (Factory New)|Covert|MP7|0.08|0.14|14.00
StatTrak™ MP7 | Bloodsport (Factory New)|Covert|MP7|0.08|0.14|14.00
AUG | Amber Slipstream (Factory New)|Mil-Spec|AUG|0.07|0.81|255.00
StatTrak™ AUG | Amber Slipstream (Factory New)|Mil-Spec|AUG|0.07|0.81|255.00
Dual Berettas | Shred (Factory New)|Mil-Spec|Dual Berettas|0.00|0.00|10.00
StatTrak™ Dual Berettas | Shred (Factory New)|Mil-Spec|Dual Berettas|0.00|0.00|10.00
Glock-18 | Warhawk (Factory New)|Mil-Spec|Glock-18|0.12|0.40|25.00
StatTrak™ Glock-18 | Warhawk (Factory New)|Mil-Spec|Glock-18|0.12|0.40|25.00
MP9 | Capillary (Factory New)|Mil-Spec|MP9|0.01|0.59|189.00
StatTrak™ MP9 | Capillary (Factory New)|Mil-Spec|MP9|0.01|0.59|189.00
P90 | Traction (Factory New)|Mil-Spec|P90|0.17|0.11|9.00
StatTrak™ P90 | Traction (Factory New)|Mil-Spec|P90|0.17|0.11|9.00
R8 Revolver | Survivalist (Factory New)|Mil-Spec|R8 Revolver|0.22|0.20|15.00
StatTrak™ R8 Revolver | Survivalist (Factory New)|Mil-Spec|R8 Revolver|0.22|0.20|15.00
Tec-9 | Snek-9 (Factory New)|Mil-Spec|Tec-9|0.00|0.00|4.00
StatTrak™ Tec-9 | Snek-9 (Factory New)|Mil-Spec|Tec-9|0.00|0.00|4.00
CZ75-Auto | Eco (Factory New)|Restricted|CZ75-Auto|0.14|0.25|189.00
StatTrak™ CZ75-Auto | Eco (Factory New)|Restricted|CZ75-Auto|0.14|0.25|189.00
G3SG1 | High Seas (Factory New)|Restricted|G3SG1|0.17|0.05|19.00
StatTrak™ G3SG1 | High Seas (Factory New)|Restricted|G3SG1|0.17|0.05|19.00
Nova | Toy Soldier (Factory New)|Restricted|Nova|0.24|0.38|24.00
StatTrak™ Nova | Toy Soldier (Factory New)|Restricted|Nova|0.24|0.38|24.00
AWP | PAW (Factory New)|Restricted|AWP|0.17|0.09|33.00
StatTrak™ AWP | PAW (Factory New)|Restricted|AWP|0.17|0.09|33.00
MP7 | Powercore (Factory New)|Restricted|MP7|0.17|0.08|13.00
StatTrak™ MP7 | Powercore (Factory New)|Restricted|MP7|0.17|0.08|13.00
M4A1-S | Nightmare (Factory New)|Classified|M4A1-S|0.13|0.11|44.00
StatTrak™ M4A1-S | Nightmare (Factory New)|Classified|M4A1-S|0.13|0.11|44.00
Sawed-Off | Devourer (Factory New)|Classified|Sawed-Off|0.93|0.30|135.00
StatTrak™ Sawed-Off | Devourer (Factory New)|Classified|Sawed-Off|0.93|0.30|135.00
FAMAS | Eye of Athena (Factory New)|Classified|FAMAS|0.08|0.45|137.00
StatTrak™ FAMAS | Eye of Athena (Factory New)|Classified|FAMAS|0.08|0.45|137.00
AK-47 | Neon Rider (Factory New)|Covert|AK-47|0.17|0.14|7.00
StatTrak™ AK-47 | Neon Rider (Factory New)|Covert|AK-47|0.17|0.14|7.00
Desert Eagle | Code Red (Factory New)|Covert|Desert Eagle|0.11|0.09|32.00
StatTrak™ Desert Eagle | Code Red (Factory New)|Covert|Desert Eagle|0.11|0.09|32.00
★ Stiletto Knife | Vanilla (Factory New)|Covert|Stiletto Knife|0.50|0.02|255.00
★ StatTrak™ Stiletto Knife | Vanilla (Factory New)|Covert|Stiletto Knife|0.50|0.02|255.00
★ Stiletto Knife | Blue Steel (Factory New)|Covert|Stiletto Knife|0.58|0.33|12.00
★ StatTrak™ Stiletto Knife | Blue Steel (Factory New)|Covert|Stiletto Knife|0.58|0.33|12.00
★ Stiletto Knife | Boreal Forest (Factory New)|Covert|Stiletto Knife|0.14|0.16|119.00
★ StatTrak™ Stiletto Knife | Boreal Forest (Factory New)|Covert|Stiletto Knife|0.14|0.16|119.00
★ Stiletto Knife | Case Hardened (Factory New)|Covert|Stiletto Knife|0.00|0.00|40.00
★ StatTrak™ Stiletto Knife | Case Hardened (Factory New)|Covert|Stiletto Knife|0.00|0.00|40.00
★ Stiletto Knife | Crimson Web (Factory New)|Covert|Stiletto Knife|0.01|0.72|170.00
★ StatTrak™ Stiletto Knife | Crimson Web (Factory New)|Covert|Stiletto Knife|0.01|0.72|170.00
★ Stiletto Knife | Fade (Factory New)|Covert|Stiletto Knife|0.08|0.70|96.00
★ StatTrak™ Stiletto Knife | Fade (Factory New)|Covert|Stiletto Knife|0.08|0.70|96.00
★ Stiletto Knife | Forest DDPAT (Factory New)|Covert|Stiletto Knife|0.30|0.27|102.00
★ StatTrak™ Stiletto Knife | Forest DDPAT (Factory New)|Covert|Stiletto Knife|0.30|0.27|102.00
★ Stiletto Knife | Night Stripe (Factory New)|Covert|Stiletto Knife|0.58|0.22|91.00
★ StatTrak™ Stiletto Knife | Night Stripe (Factory New)|Covert|Stiletto Knife|0.58|0.22|91.00
★ Stiletto Knife | Safari Mesh (Factory New)|Covert|Stiletto Knife|0.25|0.15|107.00
★ StatTrak™ Stiletto Knife | Safari Mesh (Factory New)|Covert|Stiletto Knife|0.25|0.15|107.00
★ Stiletto Knife | Scorched (Factory New)|Covert|Stiletto Knife|0.00|0.06|33.00
★ StatTrak™ Stiletto Knife | Scorched (Factory New)|Covert|Stiletto Knife|0.00|0.06|33.00
★ Stiletto Knife | Slaughter (Factory New)|Covert|Stiletto Knife|0.00|0.65|83.00
★ StatTrak™ Stiletto Knife | Slaughter (Factory New)|Covert|Stiletto Knife|0.00|0.65|83.00
★ Stiletto Knife | Stained (Factory New)|Covert|Stiletto Knife|0.00|0.00|40.00
★ StatTrak™ Stiletto Knife | Stained (Factory New)|Covert|Stiletto Knife|0.00|0.00|40.00
★ Stiletto Knife | Urban Masked (Factory New)|Covert|Stiletto Knife|0.31|0.05|140.00
★ StatTrak™ Stiletto Knife | Urban Masked (Factory New)|Covert|Stiletto Knife|0.31|0.05|140.00
★ Ursus Knife | Vanilla (Factory New)|Covert|Ursus Knife|0.58|0.07|28.00
